top_category	rel_path	file_name	stem	data_block	chemical_name_common	chemical_name_mineral	chemical_name_systematic	chemical_formula_sum	search_key
Minerals	Minerals/Magnesite.cif	Magnesite.cif	Magnesite	Magnesite	Magnesite			Mg ( C O3 )	magnesite | magnesite | magnesite | mg ( c o3 ) | minerals | minerals/magnesite.cif
Minerals	Minerals/Magnetite.cif	Magnetite.cif	Magnetite	Magnetite	Magnetite			Fe3 O4	magnetite | magnetite | magnetite | fe3 o4 | minerals | minerals/magnetite.cif
Minerals	Minerals/Mayenite.cif	Mayenite.cif	Mayenite	Mayenite	Mayenite			Ca12 AL14 O33	mayenite | mayenite | mayenite | ca12 al14 o33 | minerals | minerals/mayenite.cif
Minerals	Minerals/Merrillite.cif	Merrillite.cif	Merrillite	Merrillite	Merrillite			Ca18.88 (Mg1.87 Fe0.13) (PO4)13.77 (PO3 (OH))0.23	merrillite | merrillite | merrillite | ca18.88 (mg1.87 fe0.13) (po4)13.77 (po3 (oh))0.23 | minerals | minerals/merrillite.cif
Minerals	Minerals/Microcline.cif	Microcline.cif	Microcline	PotassiumAluminumSilicate	PotassiumAluminumSilicate			K ( Al Si3 O8 )	microcline | potassiumaluminumsilicate | potassiumaluminumsilicate | k ( al si3 o8 ) | minerals | minerals/microcline.cif
Minerals	Minerals/MicroInt1.cif	MicroInt1.cif	MicroInt1	MICROCLINE_intermediate1	MICROCLINE_intermediate1			?	microint1 | microcline_intermediate1 | microcline_intermediate1 | ? | minerals | minerals/microint1.cif
Minerals	Minerals/Mullite.cif	Mullite.cif	Mullite	AluminumSiliconOxide	AluminumSiliconOxide			Al4.8 Si1.2 O9.6	mullite | aluminumsiliconoxide | aluminumsiliconoxide | al4.8 si1.2 o9.6 | minerals | minerals/mullite.cif
Minerals	Minerals/Mullite1.cif	Mullite1.cif	Mullite1	Mullite	Mullite			Al4.95 Si1.05 O9.52	mullite1 | mullite | mullite | al4.95 si1.05 o9.52 | minerals | minerals/mullite1.cif
Minerals	Minerals/Mullite2.cif	Mullite2.cif	Mullite2	Mullite	Mullite			Al4.56 Si1.44 O9.72	mullite2 | mullite | mullite | al4.56 si1.44 o9.72 | minerals | minerals/mullite2.cif
Minerals	Minerals/Mullite3.cif	Mullite3.cif	Mullite3	Mullite	Mullite			Al5.65 Si0.35 O9.175	mullite3 | mullite | mullite | al5.65 si0.35 o9.175 | minerals | minerals/mullite3.cif
Minerals	Minerals/Mullite4.cif	Mullite4.cif	Mullite4	Mullite	Mullite			Al4.8 Si1.2 O9.6	mullite4 | mullite | mullite | al4.8 si1.2 o9.6 | minerals | minerals/mullite4.cif
Minerals	Minerals/Muscovite2M1.cif	Muscovite2M1.cif	Muscovite2M1	MUSCOVITE_2M1	MUSCOVITE_2M1			?	muscovite2m1 | muscovite_2m1 | muscovite_2m1 | ? | minerals | minerals/muscovite2m1.cif
Minerals	Minerals/Nacrite.cif	Nacrite.cif	Nacrite	Nacrite	Nacrite			Al2 Si2 O5 ( O H )4	nacrite | nacrite | nacrite | al2 si2 o5 ( o h )4 | minerals | minerals/nacrite.cif
Minerals	Minerals/Newberyite.cif	Newberyite.cif	Newberyite	MgHPO43H2O	MgHPO43H2O			Mg H (PO4) (H2O)3	newberyite | mghpo43h2o | mghpo43h2o | mg h (po4) (h2o)3 | minerals | minerals/newberyite.cif
Minerals	Minerals/Nitrammite.cif	Nitrammite.cif	Nitrammite	Nitrammite	Nitrammite			( N H4 ) ( N O3 )	nitrammite | nitrammite | nitrammite | ( n h4 ) ( n o3 ) | minerals | minerals/nitrammite.cif
Minerals	Minerals/Orthoclase07.cif	Orthoclase07.cif	Orthoclase07	PotassiumSodiumAluminumSilicate	PotassiumSodiumAluminumSilicate			K0.93 Na0.07 Al Si3 O8	orthoclase07 | potassiumsodiumaluminumsilicate | potassiumsodiumaluminumsilicate | k0.93 na0.07 al si3 o8 | minerals | minerals/orthoclase07.cif
Minerals	Minerals/Orthoclase19.cif	Orthoclase19.cif	Orthoclase19	PotassiumSodiumAluminumSilicate	PotassiumSodiumAluminumSilicate			K0.81 Na0.19 Al Si3 O8	orthoclase19 | potassiumsodiumaluminumsilicate | potassiumsodiumaluminumsilicate | k0.81 na0.19 al si3 o8 | minerals | minerals/orthoclase19.cif
Minerals	Minerals/PbOorthorhombic.cif	PbOorthorhombic.cif	PbOorthorhombic	PbOorthorhombic	PbOorthorhombic			O Pb	pboorthorhombic | pboorthorhombic | pboorthorhombic | o pb | minerals | minerals/pboorthorhombic.cif
Minerals	Minerals/PbOtetragonal.cif	PbOtetragonal.cif	PbOtetragonal	PbOtetragonal	PbOtetragonal			O Pb	pbotetragonal | pbotetragonal | pbotetragonal | o pb | minerals | minerals/pbotetragonal.cif
Minerals	Minerals/Periclase.cif	Periclase.cif	Periclase	MgO	MgO			Mg O	periclase | mgo | mgo | mg o | minerals | minerals/periclase.cif
Minerals	Minerals/Phlogopite1M.cif	Phlogopite1M.cif	Phlogopite1M	Phlogopite1M	Phlogopite1M			K0.904 Na0.055 Mg1.362 Ti0.178 Fe1.205 Al1.414 Si2.831 O10.371 ( O H )1.169 F0.46	phlogopite1m | phlogopite1m | phlogopite1m | k0.904 na0.055 mg1.362 ti0.178 fe1.205 al1.414 si2.831 o10.371 ( o h )1.169 f0.46 | minerals | minerals/phlogopite1m.cif
Minerals	Minerals/Phlogopite2M1.cif	Phlogopite2M1.cif	Phlogopite2M1	Phlogopite2M1	Phlogopite2M1			K0.892 Na0.073 Mg1.490 Ti0.311 Fe1.104 Al1.187 Si2.873 O10.456 ( O H )1.084 F0.46	phlogopite2m1 | phlogopite2m1 | phlogopite2m1 | k0.892 na0.073 mg1.490 ti0.311 fe1.104 al1.187 si2.873 o10.456 ( o h )1.084 f0.46 | minerals | minerals/phlogopite2m1.cif
Minerals	Minerals/Plagioclase32.cif	Plagioclase32.cif	Plagioclase32	PlagioclaseNa32	PlagioclaseNa32			( Ca0.64 Na0.32 ) ( ( Al1.775 Si2.275 ) O8 )	plagioclase32 | plagioclasena32 | plagioclasena32 | ( ca0.64 na0.32 ) ( ( al1.775 si2.275 ) o8 ) | minerals | minerals/plagioclase32.cif
Minerals	Minerals/Plumbonacrite.cif	Plumbonacrite.cif	Plumbonacrite	Plumbonacrite	Plumbonacrite			C3 H2 O12 Pb5	plumbonacrite | plumbonacrite | plumbonacrite | c3 h2 o12 pb5 | minerals | minerals/plumbonacrite.cif
Minerals	Minerals/Portlandite.cif	Portlandite.cif	Portlandite	Portlandite	Portlandite			Ca (OH)2	portlandite | portlandite | portlandite | ca (oh)2 | minerals | minerals/portlandite.cif
Minerals	Minerals/Quartz-p3121.cif	Quartz-p3121.cif	Quartz-p3121	SiO2p3121	SiO2p3121			Si O2	quartz-p3121 | sio2p3121 | sio2p3121 | si o2 | minerals | minerals/quartz-p3121.cif
Minerals	Minerals/Quartz-p3121-HP.cif	Quartz-p3121-HP.cif	Quartz-p3121-HP	SiliconOxide	SiliconOxide			?	quartz-p3121-hp | siliconoxide | siliconoxide | ? | minerals | minerals/quartz-p3121-hp.cif
Minerals	Minerals/Quartz-p3221.cif	Quartz-p3221.cif	Quartz-p3221	SiO2p3221	SiO2p3221			Si O2	quartz-p3221 | sio2p3221 | sio2p3221 | si o2 | minerals | minerals/quartz-p3221.cif
Minerals	Minerals/Rutile.cif	Rutile.cif	Rutile	Rutile	Rutile			Ti O2	rutile | rutile | rutile | ti o2 | minerals | minerals/rutile.cif
Minerals	Minerals/Scholzite.cif	Scholzite.cif	Scholzite	Scholzite	Scholzite			Ca Zn2 P2 O10 H4	scholzite | scholzite | scholzite | ca zn2 p2 o10 h4 | minerals | minerals/scholzite.cif
Minerals	Minerals/Sepiolite.cif	Sepiolite.cif	Sepiolite	Sepiolite	Sepiolite			Mg3.91 Fe0.02 Al0.04 Si6 O15 ( O H )2 ( H2 O )5	sepiolite | sepiolite | sepiolite | mg3.91 fe0.02 al0.04 si6 o15 ( o h )2 ( h2 o )5 | minerals | minerals/sepiolite.cif
Minerals	Minerals/Shlykovite.cif	Shlykovite.cif	Shlykovite	Shlykovite	Shlykovite			Ca H7 K O13 Si4	shlykovite | shlykovite | shlykovite | ca h7 k o13 si4 | minerals | minerals/shlykovite.cif
Minerals	Minerals/Siderite.cif	Siderite.cif	Siderite	Siderite	Siderite			Fe ( C O3 )	siderite | siderite | siderite | fe ( c o3 ) | minerals | minerals/siderite.cif
Minerals	Minerals/Spinel.cif	Spinel.cif	Spinel	Spinel	Spinel			?	spinel | spinel | spinel | ? | minerals | minerals/spinel.cif
Minerals	Minerals/Spurrite.cif	Spurrite.cif	Spurrite	Spurrite	Spurrite			C Ca5 O11 Si2	spurrite | spurrite | spurrite | c ca5 o11 si2 | minerals | minerals/spurrite.cif
Minerals	Minerals/Sr-Apatite.cif	Sr-Apatite.cif	Sr-Apatite	SrApatite	SrApatite			Sr5 ( P O4 )3 ( O H )	sr-apatite | srapatite | srapatite | sr5 ( p o4 )3 ( o h ) | minerals | minerals/sr-apatite.cif
Minerals	Minerals/Strontianite.cif	Strontianite.cif	Strontianite	SrCO3	SrCO3			Sr ( C O3 )	strontianite | srco3 | srco3 | sr ( c o3 ) | minerals | minerals/strontianite.cif
Minerals	Minerals/Struvite.cif	Struvite.cif	Struvite	Struvite	Struvite			(NH4) Mg (PO4) (H2O)6	struvite | struvite | struvite | (nh4) mg (po4) (h2o)6 | minerals | minerals/struvite.cif
Minerals	Minerals/Sudoite.cif	Sudoite.cif	Sudoite	Sudoite	Sudoite			Mg1.9 Al4.2 Si2.9 O10 ( O H )8	sudoite | sudoite | sudoite | mg1.9 al4.2 si2.9 o10 ( o h )8 | minerals | minerals/sudoite.cif
Minerals	Minerals/Troemelite.cif	Troemelite.cif	Troemelite	Ca4P6O19	Ca4P6O19			Ca4 P6 O19	troemelite | ca4p6o19 | ca4p6o19 | ca4 p6 o19 | minerals | minerals/troemelite.cif
Minerals	Minerals/Tuite.cif	Tuite.cif	Tuite	Tuite	Tuite			Ca3 (PO4)2	tuite | tuite | tuite | ca3 (po4)2 | minerals | minerals/tuite.cif
Minerals	Minerals/Turmaline-Schorl.cif	Turmaline-Schorl.cif	Turmaline-Schorl	Schorl	Schorl			Na0.91 Mg Ti0.11 Fe1.23 Al6.72 Si5.96 ( B O3 )3 O18.81 ( O H )3.09 F0.1	turmaline-schorl | schorl | schorl | na0.91 mg ti0.11 fe1.23 al6.72 si5.96 ( b o3 )3 o18.81 ( o h )3.09 f0.1 | minerals | minerals/turmaline-schorl.cif
Minerals	Minerals/Vaterite.cif	Vaterite.cif	Vaterite	Vaterite	Vaterite			Ca (CO3)	vaterite | vaterite | vaterite | ca (co3) | minerals | minerals/vaterite.cif
Minerals	Minerals/Whitlockite.cif	Whitlockite.cif	Whitlockite	Whitlockite	Whitlockite			Ca18.12 (Mg1.84 Fe0.16) (PO4)12 (PO3 (OH))2	whitlockite | whitlockite | whitlockite | ca18.12 (mg1.84 fe0.16) (po4)12 (po3 (oh))2 | minerals | minerals/whitlockite.cif
Minerals	Minerals/Wollastonite-Pseudo.cif	Wollastonite-Pseudo.cif	Wollastonite-Pseudo	Pseudowollastonite	Pseudowollastonite			Ca Si O3	wollastonite-pseudo | pseudowollastonite | pseudowollastonite | ca si o3 | minerals | minerals/wollastonite-pseudo.cif
Minerals	Minerals/Wollastonite1A.cif	Wollastonite1A.cif	Wollastonite1A	Wollastonite1A	Wollastonite1A			Ca Si O3	wollastonite1a | wollastonite1a | wollastonite1a | ca si o3 | minerals | minerals/wollastonite1a.cif
Minerals	Minerals/Wollastonite2M.cif	Wollastonite2M.cif	Wollastonite2M	Wollastonite2M	Wollastonite2M			Ca Si O3	wollastonite2m | wollastonite2m | wollastonite2m | ca si o3 | minerals | minerals/wollastonite2m.cif
Minerals	Minerals/Wustite.cif	Wustite.cif	Wustite	Wustite	Wustite			FeO	wustite | wustite | wustite | feo | minerals | minerals/wustite.cif
Minerals	Minerals/Zincite.cif	Zincite.cif	Zincite	ZnO	ZnO			Zn O	zincite | zno | zno | zn o | minerals | minerals/zincite.cif
Minerals	Minerals/Zincowoodwardite1T.cif	Zincowoodwardite1T.cif	Zincowoodwardite1T	Zincowoodwardite1T	Zincowoodwardite1T			Al0.375 H6 O2.686 S0.188 Zn0.625	zincowoodwardite1t | zincowoodwardite1t | zincowoodwardite1t | al0.375 h6 o2.686 s0.188 zn0.625 | minerals | minerals/zincowoodwardite1t.cif
Minerals	Minerals/Zinnwaldite.cif	Zinnwaldite.cif	Zinnwaldite	Zinnwaldite1M	Zinnwaldite1M			K0.9 Li0.67 Mg0.01 Na0.05 Mn0.05 Al1.96 Fe0.93 Si3.09 Ti0.01 O10 F2	zinnwaldite | zinnwaldite1m | zinnwaldite1m | k0.9 li0.67 mg0.01 na0.05 mn0.05 al1.96 fe0.93 si3.09 ti0.01 o10 f2 | minerals | minerals/zinnwaldite.cif
Minerals	Minerals/Zircon.cif	Zircon.cif	Zircon	Zircon	Zircon			Zr ( Si O4 )	zircon | zircon | zircon | zr ( si o4 ) | minerals | minerals/zircon.cif
Organic	Organic/alpha_Ft.cif	alpha_Ft.cif	alpha_Ft	alpha_Ft	alpha_Ft			?	alpha_ft | alpha_ft | alpha_ft | ? | organic | organic/alpha_ft.cif
Organic	Organic/benzoic-acid.cif	benzoic-acid.cif	benzoic-acid	Benzoic_Acid	Benzoic-Acid			?	benzoic-acid | benzoic_acid | benzoic-acid | ? | organic | organic/benzoic-acid.cif
Organic	Organic/beta_Ft.cif	beta_Ft.cif	beta_Ft	beta_Ft	beta_Ft			?	beta_ft | beta_ft | beta_ft | ? | organic | organic/beta_ft.cif
Organic	Organic/Ca-tartrate-hydrate-Hawthorne-et-al.cif	Ca-tartrate-hydrate-Hawthorne-et-al.cif	Ca-tartrate-hydrate-Hawthorne-et-al	Calciumtartratetetrahydrate	Calciumtartratetetrahydrate			C4 H4 O6 x Ca x4 ( H2 O )	ca-tartrate-hydrate-hawthorne-et-al | calciumtartratetetrahydrate | calciumtartratetetrahydrate | c4 h4 o6 x ca x4 ( h2 o ) | organic | organic/ca-tartrate-hydrate-hawthorne-et-al.cif
Organic	Organic/Ca-tartrate-hydrate-Kaduk-et-al.cif	Ca-tartrate-hydrate-Kaduk-et-al.cif	Ca-tartrate-hydrate-Kaduk-et-al	CalciumTartrateHydrate	CalciumTartrateHydrate			C4 H4 Ca O6 x4 H2 O	ca-tartrate-hydrate-kaduk-et-al | calciumtartratehydrate | calciumtartratehydrate | c4 h4 ca o6 x4 h2 o | organic | organic/ca-tartrate-hydrate-kaduk-et-al.cif
Organic	Organic/Cu3Cl3Melamine.cif	Cu3Cl3Melamine.cif	Cu3Cl3Melamine	CopperChlorideMelamine	CopperChlorideMelamine			Cu3 Cl3 ( C3 N6 H6 )	cu3cl3melamine | copperchloridemelamine | copperchloridemelamine | cu3 cl3 ( c3 n6 h6 ) | organic | organic/cu3cl3melamine.cif
Organic	Organic/Fe-oxalate-hydrate.cif	Fe-oxalate-hydrate.cif	Fe-oxalate-hydrate	FeOxalateHydrate	FeOxalateHydrate			Fe C2 O6 H4	fe-oxalate-hydrate | feoxalatehydrate | feoxalatehydrate | fe c2 o6 h4 | organic | organic/fe-oxalate-hydrate.cif
Organic	Organic/inh_benzoic_cocrystal.cif	inh_benzoic_cocrystal.cif	inh_benzoic_cocrystal	inh_benzoic_cocrystal	inh_benzoic_cocrystal			?	inh_benzoic_cocrystal | inh_benzoic_cocrystal | inh_benzoic_cocrystal | ? | organic | organic/inh_benzoic_cocrystal.cif
Organic	Organic/Isoniazid.cif	Isoniazid.cif	Isoniazid	Isoniazid	Isoniazid			C6 H7 N3 O	isoniazid | isoniazid | isoniazid | c6 h7 n3 o | organic | organic/isoniazid.cif
Organic	Organic/Na-Acetate-Hydrate-Lebail.cif	Na-Acetate-Hydrate-Lebail.cif	Na-Acetate-Hydrate-Lebail	NaAcetateHydrate	NaAcetateHydrate			CH3COONa!3H2O	na-acetate-hydrate-lebail | naacetatehydrate | naacetatehydrate | ch3coona!3h2o | organic | organic/na-acetate-hydrate-lebail.cif
Organic	Organic/Ni-oxalate-hydrate.cif	Ni-oxalate-hydrate.cif	Ni-oxalate-hydrate	NiOxalateHydrate	NiOxalateHydrate			Ni C2 O6 H4	ni-oxalate-hydrate | nioxalatehydrate | nioxalatehydrate | ni c2 o6 h4 | organic | organic/ni-oxalate-hydrate.cif
Organic	Organic/TRIS.cif	TRIS.cif	TRIS	Tris_hydroxymethyl_aminomethan	Tris_hydroxymethyl_aminomethan			C4 H11 N O3	tris | tris_hydroxymethyl_aminomethan | tris_hydroxymethyl_aminomethan | c4 h11 n o3 | organic | organic/tris.cif
Organic	Organic/TRIS-HCl-lebail.cif	TRIS-HCl-lebail.cif	TRIS-HCl-lebail	TRIS_HCl	TRIS-HCl			C4H11NO3 HCl	tris-hcl-lebail | tris_hcl | tris-hcl | c4h11no3 hcl | organic | organic/tris-hcl-lebail.cif
Organic	Organic/Urea.cif	Urea.cif	Urea	Urea	Urea			C O (NH2)2	urea | urea | urea | c o (nh2)2 | organic | organic/urea.cif
Phosphate	Phosphate/AlPO4.cif	AlPO4.cif	AlPO4	AlPO4	AlPO4			Al ( P O4 )	alpo4 | alpo4 | alpo4 | al ( p o4 ) | phosphate | phosphate/alpo4.cif
Phosphate	Phosphate/AlPO4-1Hydrate.cif	AlPO4-1Hydrate.cif	AlPO4-1Hydrate	AlPO41Hydrate	AlPO41Hydrate			Al ( P O4 ) ( H2 O )	alpo4-1hydrate | alpo41hydrate | alpo41hydrate | al ( p o4 ) ( h2 o ) | phosphate | phosphate/alpo4-1hydrate.cif
Phosphate	Phosphate/Apatite-Cl.cif	Apatite-Cl.cif	Apatite-Cl	Chlorapatite	Chlorapatite			Ca5 (PO4)3 Cl0.9 F0.1	apatite-cl | chlorapatite | chlorapatite | ca5 (po4)3 cl0.9 f0.1 | phosphate | phosphate/apatite-cl.cif
Phosphate	Phosphate/Apatite-CO3-A.cif	Apatite-CO3-A.cif	Apatite-CO3-A	CO3ApatiteA	CO3ApatiteA			Ca9.75 ( P O4 )5.5 ( C O3 )1.5	apatite-co3-a | co3apatitea | co3apatitea | ca9.75 ( p o4 )5.5 ( c o3 )1.5 | phosphate | phosphate/apatite-co3-a.cif
Phosphate	Phosphate/Apatite-CO3-B.cif	Apatite-CO3-B.cif	Apatite-CO3-B	CO3ApatiteB	CO3ApatiteB			Ca5 ( P O4 )2.7 ( C O3 )0.8 ( O H )0.3	apatite-co3-b | co3apatiteb | co3apatiteb | ca5 ( p o4 )2.7 ( c o3 )0.8 ( o h )0.3 | phosphate | phosphate/apatite-co3-b.cif
Phosphate	Phosphate/Apatite-F.cif	Apatite-F.cif	Apatite-F	Fluorapatite	Fluorapatite			Ca5 P3 O12 F	apatite-f | fluorapatite | fluorapatite | ca5 p3 o12 f | phosphate | phosphate/apatite-f.cif
Phosphate	Phosphate/Apatite-F-Mn.cif	Apatite-F-Mn.cif	Apatite-F-Mn	CaMnApatite	CaMnApatite			Ca4.791 Mn0.211 (PO4)3 F0.93	apatite-f-mn | camnapatite | camnapatite | ca4.791 mn0.211 (po4)3 f0.93 | phosphate | phosphate/apatite-f-mn.cif
Phosphate	Phosphate/Apatite-F-Sr.cif	Apatite-F-Sr.cif	Apatite-F-Sr	CaSrFApatite	CaSrFApatite			Sr2.5 Ca2.5 ( P O4 )3 F	apatite-f-sr | casrfapatite | casrfapatite | sr2.5 ca2.5 ( p o4 )3 f | phosphate | phosphate/apatite-f-sr.cif
Phosphate	Phosphate/Apatite-O.cif	Apatite-O.cif	Apatite-O	Oxyapatite	Oxyapatite			Ca10 ( P O4 )6 O	apatite-o | oxyapatite | oxyapatite | ca10 ( p o4 )6 o | phosphate | phosphate/apatite-o.cif
Phosphate	Phosphate/Apatite-O-P63.cif	Apatite-O-P63.cif	Apatite-O-P63	CalciumOxidePhosphate	CalciumOxidePhosphate			Ca5 ( P O4 )3 O0.5	apatite-o-p63 | calciumoxidephosphate | calciumoxidephosphate | ca5 ( p o4 )3 o0.5 | phosphate | phosphate/apatite-o-p63.cif
Phosphate	Phosphate/Apatite-OH.cif	Apatite-OH.cif	Apatite-OH	Hydroxyapatite	Hydroxyapatite			Ca5 (PO4)3 (OH)	apatite-oh | hydroxyapatite | hydroxyapatite | ca5 (po4)3 (oh) | phosphate | phosphate/apatite-oh.cif
Phosphate	Phosphate/Apatite-OH-Cu.cif	Apatite-OH-Cu.cif	Apatite-OH-Cu	CuHydroxyapatite	CuHydroxyapatite			Ca5 Cu0.27 (PO4)3 O0.54 (OH)0.32	apatite-oh-cu | cuhydroxyapatite | cuhydroxyapatite | ca5 cu0.27 (po4)3 o0.54 (oh)0.32 | phosphate | phosphate/apatite-oh-cu.cif
Phosphate	Phosphate/Apatite-OH-m.cif	Apatite-OH-m.cif	Apatite-OH-m	HydroxylapatiteM	HydroxylapatiteM			Ca5 (PO4)3 (OH)	apatite-oh-m | hydroxylapatitem | hydroxylapatitem | ca5 (po4)3 (oh) | phosphate | phosphate/apatite-oh-m.cif
Phosphate	Phosphate/Apatite-OH-m2.cif	Apatite-OH-m2.cif	Apatite-OH-m2	HydroxylapatiteMonoclinic2	HydroxylapatiteMonoclinic2			Ca5 ( P O4 )3 ( O H )	apatite-oh-m2 | hydroxylapatitemonoclinic2 | hydroxylapatitemonoclinic2 | ca5 ( p o4 )3 ( o h ) | phosphate | phosphate/apatite-oh-m2.cif
Phosphate	Phosphate/Ba3P2O8.cif	Ba3P2O8.cif	Ba3P2O8	Ba3P2O8	Ba3P2O8			Ba3 ( P O4 )2	ba3p2o8 | ba3p2o8 | ba3p2o8 | ba3 ( p o4 )2 | phosphate | phosphate/ba3p2o8.cif
Phosphate	Phosphate/Ca2P6O17.cif	Ca2P6O17.cif	Ca2P6O17	Ca2P6O17	Ca2P6O17			Ca2 P6 O17	ca2p6o17 | ca2p6o17 | ca2p6o17 | ca2 p6 o17 | phosphate | phosphate/ca2p6o17.cif
Phosphate	Phosphate/Ca3Cu3P4O16.cif	Ca3Cu3P4O16.cif	Ca3Cu3P4O16	Ca3Cu3P4O16	Ca3Cu3P4O16			Ca3 Cu3 ( P O4 )4	ca3cu3p4o16 | ca3cu3p4o16 | ca3cu3p4o16 | ca3 cu3 ( p o4 )4 | phosphate | phosphate/ca3cu3p4o16.cif
Phosphate	Phosphate/Ca4P6O19.cif	Ca4P6O19.cif	Ca4P6O19	Ca4P6O19	Ca4P6O19			Ca4 P6 O19	ca4p6o19 | ca4p6o19 | ca4p6o19 | ca4 p6 o19 | phosphate | phosphate/ca4p6o19.cif
Phosphate	Phosphate/CaP2O6-alpha.cif	CaP2O6-alpha.cif	CaP2O6-alpha	alphaCaP2O6	alphaCaP2O6			Ca P2 O6	cap2o6-alpha | alphacap2o6 | alphacap2o6 | ca p2 o6 | phosphate | phosphate/cap2o6-alpha.cif
Phosphate	Phosphate/CaP2O6-beta.cif	CaP2O6-beta.cif	CaP2O6-beta	betaCaP2O6	betaCaP2O6			Ca (PO3)2	cap2o6-beta | betacap2o6 | betacap2o6 | ca (po3)2 | phosphate | phosphate/cap2o6-beta.cif
Phosphate	Phosphate/CaP4O11.cif	CaP4O11.cif	CaP4O11	CaP4O11	CaP4O11			Ca P4 O11	cap4o11 | cap4o11 | cap4o11 | ca p4 o11 | phosphate | phosphate/cap4o11.cif
Phosphate	Phosphate/CDHA.cif	CDHA.cif	CDHA	CDHA	CDHA			?	cdha | cdha | cdha | ? | phosphate | phosphate/cdha.cif
Phosphate	Phosphate/CDHA-Wilson-Ca9p56.cif	CDHA-Wilson-Ca9p56.cif	CDHA-Wilson-Ca9p56	CalciumPhosphateHydroxideHydride	CalciumPhosphateHydroxideHydride			Ca9.56 ( P O4 )5.65 ( O H )2.32 ( ( O H )1.33 H0.85 )	cdha-wilson-ca9p56 | calciumphosphatehydroxidehydride | calciumphosphatehydroxidehydride | ca9.56 ( p o4 )5.65 ( o h )2.32 ( ( o h )1.33 h0.85 ) | phosphate | phosphate/cdha-wilson-ca9p56.cif
Phosphate	Phosphate/CDHA-Wilson-Ca9p59.cif	CDHA-Wilson-Ca9p59.cif	CDHA-Wilson-Ca9p59	CalciumHydrogenPhosphateHydroxideHydrate	CalciumHydrogenPhosphateHydroxideHydrate			Ca9.59 ( P O4 )5.75 ( O H )2.29 ( ( H2 O )0.92 H0.97 )	cdha-wilson-ca9p59 | calciumhydrogenphosphatehydroxidehydrate | calciumhydrogenphosphatehydroxidehydrate | ca9.59 ( p o4 )5.75 ( o h )2.29 ( ( h2 o )0.92 h0.97 ) | phosphate | phosphate/cdha-wilson-ca9p59.cif
Phosphate	Phosphate/CDHA-Wilson-Ca9p61.cif	CDHA-Wilson-Ca9p61.cif	CDHA-Wilson-Ca9p61	CalciumPhosphateHydroxideHydrateHydrogen	CalciumPhosphateHydroxideHydrateHydrogen			Ca9.61 ( P O4 )5.77 ( O H )2.29 ( ( H2 O )1.01 H0.59 )	cdha-wilson-ca9p61 | calciumphosphatehydroxidehydratehydrogen | calciumphosphatehydroxidehydratehydrogen | ca9.61 ( p o4 )5.77 ( o h )2.29 ( ( h2 o )1.01 h0.59 ) | phosphate | phosphate/cdha-wilson-ca9p61.cif
Phosphate	Phosphate/CDHA-Wilson-Ca9p62.cif	CDHA-Wilson-Ca9p62.cif	CDHA-Wilson-Ca9p62	CalciumPhosphateHydroxideHydrateHydrogen	CalciumPhosphateHydroxideHydrateHydrogen			Ca9.62 ( P O4 )5.8 ( O H )2.35 ( ( H2 O )1.01 H0.53 )	cdha-wilson-ca9p62 | calciumphosphatehydroxidehydratehydrogen | calciumphosphatehydroxidehydratehydrogen | ca9.62 ( p o4 )5.8 ( o h )2.35 ( ( h2 o )1.01 h0.53 ) | phosphate | phosphate/cdha-wilson-ca9p62.cif
Phosphate	Phosphate/CDHA-Wilson-Ca9p63.cif	CDHA-Wilson-Ca9p63.cif	CDHA-Wilson-Ca9p63	CalciumPhosphateHydroxideHydrateHydrogen	CalciumPhosphateHydroxideHydrateHydrogen			Ca9.63 ( P O4 )5.78 ( O H )2.36 ( ( H2 O )1.06 H0.12 )	cdha-wilson-ca9p63 | calciumphosphatehydroxidehydratehydrogen | calciumphosphatehydroxidehydratehydrogen | ca9.63 ( p o4 )5.78 ( o h )2.36 ( ( h2 o )1.06 h0.12 ) | phosphate | phosphate/cdha-wilson-ca9p63.cif
Phosphate	Phosphate/CPP-alpha.cif	CPP-alpha.cif	CPP-alpha	alphaCPP	alphaCPP			Ca2 P2 O7	cpp-alpha | alphacpp | alphacpp | ca2 p2 o7 | phosphate | phosphate/cpp-alpha.cif
Phosphate	Phosphate/CPP-beta.cif	CPP-beta.cif	CPP-beta	betaCPP	betaCPP			Ca2 ( P2 O7 )	cpp-beta | betacpp | betacpp | ca2 ( p2 o7 ) | phosphate | phosphate/cpp-beta.cif
